iter	RMSEWithUncertainty
951	-3.926340611
952	-3.926472502
953	-3.92670158
954	-3.927440956
955	-3.92757081
956	-3.927856441
957	-3.927955171
958	-3.927579054
959	-3.927747961
960	-3.928454926
961	-3.928647589
962	-3.928805979
963	-3.9288816
964	-3.928988955
965	-3.929299275
966	-3.929431604
967	-3.929536342
968	-3.929857401
969	-3.930135088
970	-3.930208813
971	-3.929977262
972	-3.930182671
973	-3.930664851
974	-3.930954666
975	-3.931449467
976	-3.931760441
977	-3.931887364
978	-3.932147887
979	-3.932453506
980	-3.932534791
981	-3.932657946
982	-3.932946077
983	-3.933052301
984	-3.933185534
985	-3.933506707
986	-3.933850001
987	-3.934077606
988	-3.93403486
989	-3.934197485
990	-3.934383441
991	-3.934752354
992	-3.935269679
993	-3.935513693
994	-3.935697266
995	-3.935826608
996	-3.936080632
997	-3.936335918
998	-3.936516484
999	-3.936717425
1000	-3.936933035
1001	-3.937287631
1002	-3.937302681
1003	-3.937436647
1004	-3.937796926
1005	-3.937942814
1006	-3.938138451
1007	-3.93840556
1008	-3.93850753
1009	-3.938658685
1010	-3.938803232
1011	-3.938951526
1012	-3.939074096
1013	-3.939126657
1014	-3.939204702
1015	-3.939288675
1016	-3.939831341
1017	-3.940084316
1018	-3.940801874
1019	-3.941238002
1020	-3.941415531
1021	-3.941569871
1022	-3.941605188
1023	-3.941810862
1024	-3.942028186
1025	-3.942237162
1026	-3.942588778
1027	-3.942786228
1028	-3.942992902
1029	-3.943157461
1030	-3.943407278
1031	-3.943459259
1032	-3.94376106
1033	-3.943938516
1034	-3.944022091
1035	-3.944101689
1036	-3.944314913
1037	-3.944566006
1038	-3.944918247
1039	-3.944916802
1040	-3.945217061
1041	-3.94529419
1042	-3.945648988
1043	-3.945688556
1044	-3.946137738
1045	-3.946415201
1046	-3.946563672
1047	-3.946751612
1048	-3.946950095
1049	-3.947140424
1050	-3.947270434
1051	-3.947200668
1052	-3.947297483
1053	-3.947370225
1054	-3.94748851
1055	-3.947865517
1056	-3.94812168
1057	-3.948347701
1058	-3.948616265
1059	-3.948709707
1060	-3.9488504
1061	-3.948956038
1062	-3.949116416
1063	-3.949135255
1064	-3.949237418
1065	-3.9494484
1066	-3.94957905
1067	-3.94977421
1068	-3.949784807
1069	-3.949691255
1070	-3.949960783
1071	-3.950386213
1072	-3.950475353
1073	-3.950617276
1074	-3.950834367
1075	-3.950712629
1076	-3.950892662
1077	-3.951113571
1078	-3.951357192
1079	-3.951443366
1080	-3.951652963
1081	-3.952030329
1082	-3.952330343
1083	-3.95253963
1084	-3.952884202
1085	-3.953010176
1086	-3.953482475
1087	-3.953663396
1088	-3.953795987
1089	-3.954035892
1090	-3.954323917
1091	-3.954668959
1092	-3.954751031
1093	-3.955116119
1094	-3.955281771
1095	-3.955595661
1096	-3.956092276
1097	-3.956200705
1098	-3.956378541
1099	-3.956744818
1100	-3.956809498
1101	-3.95693252
1102	-3.957349421
1103	-3.957412479
1104	-3.957425452
1105	-3.957809891
1106	-3.957901703
1107	-3.957916689
1108	-3.958073316
1109	-3.958491241
1110	-3.958702037
1111	-3.958912339
1112	-3.959146838
1113	-3.95950725
1114	-3.959608952
1115	-3.959643506
1116	-3.959854697
1117	-3.960262233
1118	-3.960391143
1119	-3.960575126
1120	-3.960740001
1121	-3.960862466
1122	-3.960878156
1123	-3.961113309
1124	-3.961031682
1125	-3.961154204
1126	-3.961502097
1127	-3.962023449
1128	-3.96258084
1129	-3.962778113
1130	-3.963050432
1131	-3.963060675
1132	-3.96329511
1133	-3.96337664
1134	-3.964195626
1135	-3.963963931
1136	-3.964103892
1137	-3.964556108
1138	-3.964576016
1139	-3.9644278
1140	-3.96462352
1141	-3.964802913
1142	-3.964996784
1143	-3.965289838
1144	-3.965453724
1145	-3.965564884
1146	-3.96557183
1147	-3.965758287
1148	-3.966068166
1149	-3.966252984
1150	-3.966453914
1151	-3.966606423
1152	-3.966713462
1153	-3.966880706
1154	-3.966874236
1155	-3.967202679
1156	-3.967399044
1157	-3.96753933
1158	-3.967667193
1159	-3.967732609
1160	-3.967629456
1161	-3.967867928
1162	-3.968077324
1163	-3.968134084
1164	-3.968322848
1165	-3.968460511
1166	-3.968614413
1167	-3.968743865
1168	-3.968774078
1169	-3.968904799
1170	-3.969006651
1171	-3.969050796
1172	-3.969472478
1173	-3.969579407
1174	-3.969532739
1175	-3.96979728
1176	-3.970001708
1177	-3.970175076
1178	-3.970413905
1179	-3.970724708
1180	-3.970813085
1181	-3.970902677
1182	-3.971305449
1183	-3.971466797
1184	-3.971663705
1185	-3.971964523
1186	-3.972399913
1187	-3.972556497
1188	-3.973024691
1189	-3.973308749
1190	-3.973492416
1191	-3.973881683
1192	-3.972022294
1193	-3.97239764
1194	-3.972788532
1195	-3.972657372
1196	-3.972964286
1197	-3.973706295
1198	-3.973795299
1199	-3.973852166
1200	-3.97377892
1201	-3.973636114
1202	-3.973761912
1203	-3.973918811
1204	-3.974764532
1205	-3.974940804
1206	-3.974537831
1207	-3.974592062
1208	-3.974928591
1209	-3.974859391
1210	-3.97418414
1211	-3.974566045
1212	-3.974691816
1213	-3.974865378
1214	-3.974799218
1215	-3.975177824
1216	-3.975428593
1217	-3.975371727
1218	-3.975124924
1219	-3.975303538
1220	-3.975545464
1221	-3.976212684
1222	-3.974402817
1223	-3.974845193
1224	-3.975037631
1225	-3.975487354
1226	-3.97568337
1227	-3.975820563
1228	-3.975635117
1229	-3.975280814
1230	-3.975935299
1231	-3.976416706
1232	-3.976676224
1233	-3.976855034
1234	-3.977015759
1235	-3.977099421
1236	-3.9772177
1237	-3.977346994
1238	-3.977569835
1239	-3.977710516
1240	-3.977968561
1241	-3.978272962
1242	-3.978483916
1243	-3.978506158
1244	-3.978757575
1245	-3.978898386
1246	-3.979008109
1247	-3.979238302
1248	-3.979118968
1249	-3.979291254
1250	-3.979496414
1251	-3.979687903
1252	-3.979917056
1253	-3.980655848
1254	-3.980800785
1255	-3.980860477
1256	-3.981023412
1257	-3.981089066
1258	-3.981213557
1259	-3.981010205
1260	-3.981427965
1261	-3.981571148
1262	-3.981563877
1263	-3.981709253
1264	-3.982187884
1265	-3.982437942
1266	-3.982536533
1267	-3.982827721
1268	-3.983104141
1269	-3.98327158
1270	-3.983499267
1271	-3.983688801
1272	-3.983886702
1273	-3.983794624
1274	-3.983642559
1275	-3.984184743
1276	-3.984450219
1277	-3.984499479
1278	-3.984481002
1279	-3.984610262
1280	-3.98497567
1281	-3.984786991
1282	-3.98509379
1283	-3.985210442
1284	-3.985531606
1285	-3.985349329
1286	-3.985318526
1287	-3.985658591
1288	-3.985914635
1289	-3.986084552
1290	-3.986188506
1291	-3.986250623
1292	-3.986354669
1293	-3.986510638
1294	-3.986747803
1295	-3.987018508
1296	-3.987620018
1297	-3.987924728
1298	-3.988239859
1299	-3.988416274
1300	-3.988633742
1301	-3.988677959
1302	-3.988973531
1303	-3.989148271
1304	-3.98923346
1305	-3.989491204
1306	-3.989900901
1307	-3.990431198
1308	-3.990527383
1309	-3.990703521
1310	-3.990890468
1311	-3.991192835
1312	-3.991347522
1313	-3.991542484
1314	-3.991633407
1315	-3.991706436
1316	-3.991817074
1317	-3.992115261
1318	-3.992313158
1319	-3.992397235
1320	-3.992708804
1321	-3.992610392
1322	-3.992709471
1323	-3.993187611
1324	-3.993411004
1325	-3.993620754
1326	-3.993714432
1327	-3.993856196
1328	-3.994012132
1329	-3.993678429
1330	-3.993966725
1331	-3.994194874
1332	-3.994323097
1333	-3.994056808
1334	-3.994218658
1335	-3.994388562
1336	-3.994208624
1337	-3.994436198
1338	-3.994759977
1339	-3.994944159
1340	-3.994974004
1341	-3.994776452
1342	-3.994930147
1343	-3.995075577
1344	-3.995251698
1345	-3.995049097
1346	-3.995179816
1347	-3.995406965
1348	-3.99406057
1349	-3.994124201
1350	-3.994521318
1351	-3.994337933
1352	-3.994277275
1353	-3.994276883
1354	-3.994543242
1355	-3.994844181
1356	-3.994718453
1357	-3.995032829
1358	-3.994920095
1359	-3.99474552
1360	-3.995046816
1361	-3.995479665
1362	-3.995833796
1363	-3.99607248
1364	-3.996545656
1365	-3.996916101
1366	-3.997128235
1367	-3.997653715
1368	-3.997882394
1369	-3.998056701
1370	-3.997940443
1371	-3.998160018
1372	-3.997974876
1373	-3.997952978
1374	-3.997936149
1375	-3.998165182
1376	-3.998105569
1377	-3.998087693
1378	-3.998032908
1379	-3.998521796
1380	-3.999105415
1381	-3.999165449
1382	-3.999540459
1383	-3.999617365
1384	-3.999631271
1385	-3.99973338
1386	-3.999801956
1387	-3.999929025
1388	-3.999764881
1389	-3.999821595
1390	-4.000037911
1391	-4.000304118
1392	-4.000514313
1393	-4.000409913
1394	-4.000433858
1395	-4.000917318
1396	-4.000643845
1397	-4.000945675
1398	-4.001048088
1399	-4.001127098
1400	-4.001837791
1401	-4.001481293
1402	-4.00116749
1403	-4.001246318
1404	-4.001754715
1405	-4.001842578
1406	-4.001617434
1407	-4.001732741
1408	-4.002135551
1409	-4.002916658
1410	-4.003231889
1411	-4.003386949
1412	-4.004000027
1413	-4.004515577
1414	-4.004745444
1415	-4.005171667
1416	-4.005410766
1417	-4.005675388
1418	-4.006085896
1419	-4.006292654
1420	-4.006524585
1421	-4.006794291
1422	-4.006964998
1423	-4.007151217
1424	-4.007199944
1425	-4.007581804
1426	-4.007759567
1427	-4.006176445
1428	-4.006778087
1429	-4.007106718
1430	-4.007108269
1431	-4.007299764
1432	-4.007423238
1433	-4.007554564
1434	-4.007721294
1435	-4.007941309
1436	-4.008722887
1437	-4.008601397
1438	-4.008528692
1439	-4.00875547
1440	-4.007989878
1441	-4.007915347
1442	-4.007939323
1443	-4.008154945
1444	-4.007991815
1445	-4.007889624
1446	-4.008146033
1447	-4.007984386
1448	-4.008204615
1449	-4.008447094
1450	-4.008509646
1451	-4.008642796
1452	-4.008715742
1453	-4.00906554
1454	-4.009178263
1455	-4.00906567
1456	-4.008520492
1457	-4.008767502
1458	-4.00882705
1459	-4.008847506
1460	-4.009200793
1461	-4.0094378
1462	-4.009645914
1463	-4.009762368
1464	-4.009838502
1465	-4.010130747
1466	-4.009351714
1467	-4.009436901
1468	-4.009785815
1469	-4.009896589
1470	-4.010226575
1471	-4.01043025
1472	-4.010824154
1473	-4.011129727
1474	-4.011218242
1475	-4.011138057
1476	-4.011251492
1477	-4.011317653
1478	-4.011446647
1479	-4.011817041
1480	-4.011849845
1481	-4.011875428
1482	-4.011984318
1483	-4.012066247
1484	-4.012801233
1485	-4.012980572
1486	-4.013255844
1487	-4.013161596
1488	-4.01332917
1489	-4.013464918
1490	-4.013635961
1491	-4.012755389
1492	-4.013022907
