iter	Passed	Remaining
799	5483	1370
800	5491	1364
801	5498	1357
802	5506	1350
803	5513	1344
804	5521	1337
805	5528	1330
806	5535	1323
807	5543	1317
808	5550	1310
809	5557	1303
810	5564	1296
811	5571	1289
812	5578	1283
813	5586	1276
814	5593	1269
815	5601	1263
816	5608	1256
817	5614	1249
818	5621	1242
819	5629	1235
820	5637	1229
821	5645	1222
822	5652	1215
823	5665	1210
824	5676	1204
825	5685	1197
826	5693	1190
827	5701	1184
828	5708	1177
829	5716	1170
830	5723	1164
831	5731	1157
832	5739	1150
833	5747	1143
834	5755	1137
835	5763	1130
836	5770	1123
837	5778	1117
838	5785	1110
839	5793	1103
840	5800	1096
841	5809	1090
842	5816	1083
843	5825	1076
844	5831	1069
845	5839	1063
846	5846	1056
847	5854	1049
848	5861	1042
849	5869	1035
850	5876	1028
851	5884	1022
852	5890	1015
853	5898	1008
854	5905	1001
855	5912	994
856	5920	987
857	5926	980
858	5934	974
859	5941	967
860	5948	960
861	5955	953
862	5964	946
863	5972	940
864	5980	933
865	5988	926
866	5995	919
867	6003	912
868	6011	906
869	6019	899
870	6026	892
871	6035	885
872	6042	878
873	6050	872
874	6056	865
875	6068	858
876	6081	852
877	6091	846
878	6099	839
879	6107	832
880	6115	825
881	6122	819
882	6129	812
883	6136	805
884	6145	798
885	6152	791
886	6161	784
887	6169	778
888	6177	771
889	6186	764
890	6194	757
891	6204	751
892	6212	744
893	6222	737
894	6232	731
895	6239	724
896	6248	717
897	6256	710
898	6265	703
899	6273	697
900	6282	690
901	6291	683
902	6299	676
903	6307	669
904	6315	662
905	6325	656
906	6334	649
907	6342	642
908	6349	635
909	6357	628
910	6365	621
911	6373	614
912	6380	608
913	6390	601
914	6400	594
915	6408	587
916	6417	580
917	6424	573
918	6433	567
919	6440	560
920	6448	553
921	6455	546
922	6463	539
923	6470	532
924	6483	525
925	6493	518
926	6501	511
927	6509	505
928	6516	498
929	6524	491
930	6532	484
931	6540	477
932	6548	470
933	6558	463
934	6565	456
935	6573	449
936	6581	442
937	6590	435
938	6598	428
939	6606	421
940	6614	414
941	6621	407
942	6630	400
943	6639	393
944	6646	386
945	6653	379
946	6661	372
947	6668	365
948	6675	358
949	6682	351
950	6690	344
951	6698	337
952	6706	330
953	6713	323
954	6721	316
955	6728	309
956	6736	302
957	6744	295
958	6751	288
959	6758	281
960	6765	274
961	6772	267
962	6780	260
963	6787	253
964	6794	246
965	6801	239
966	6809	232
967	6816	225
968	6824	218
969	6831	211
970	6840	204
971	6846	197
972	6854	190
973	6861	183
974	6869	176
975	6876	169
976	6888	162
977	6898	155
978	6906	148
979	6914	141
980	6921	134
981	6929	127
982	6936	119
983	6943	112
984	6951	105
985	6959	98
986	6967	91
987	6975	84
988	6982	77
989	6990	70
990	6997	63
991	7005	56
992	7012	49
993	7021	42
994	7027	35
995	7036	28
996	7043	21
997	7051	14
998	7058	7
999	7066	0
