iter	RMSEWithUncertainty
606	-3.55766
607	-3.558383246
608	-3.558593436
609	-3.558850801
610	-3.559084014
611	-3.559261396
612	-3.559537462
613	-3.559597192
614	-3.559760652
615	-3.559905538
616	-3.56018487
617	-3.560078462
618	-3.560483284
619	-3.560489942
620	-3.560726403
621	-3.560899462
622	-3.561152776
623	-3.561769469
624	-3.562052909
625	-3.56183734
626	-3.562000403
627	-3.562566779
628	-3.562726112
629	-3.562697989
630	-3.563010414
631	-3.56320179
632	-3.563571851
633	-3.563816659
634	-3.56395933
635	-3.564277625
636	-3.566082961
637	-3.566430538
638	-3.566564975
639	-3.566657358
640	-3.566860387
641	-3.567287461
642	-3.567236201
643	-3.567508036
644	-3.56766458
645	-3.567529886
646	-3.567771684
647	-3.56764436
648	-3.567847567
649	-3.568212515
650	-3.568675621
651	-3.569027192
652	-3.569184168
653	-3.569198588
654	-3.569393378
655	-3.569602204
656	-3.569920375
657	-3.570019873
658	-3.570456195
659	-3.570825244
660	-3.571073821
661	-3.571163823
662	-3.571392166
663	-3.571700667
664	-3.571712649
665	-3.571832492
666	-3.571938445
667	-3.572262727
668	-3.572556287
669	-3.572558711
670	-3.572840147
671	-3.573187985
672	-3.573484627
673	-3.573874098
674	-3.574082769
675	-3.574101054
676	-3.574403523
677	-3.574610205
678	-3.574712536
679	-3.574899133
680	-3.574754268
681	-3.575014196
682	-3.575264931
683	-3.575290374
684	-3.575586874
685	-3.575751805
686	-3.575869388
687	-3.575989257
688	-3.576322174
689	-3.576144766
690	-3.576269576
691	-3.576396993
692	-3.576610269
693	-3.576730131
694	-3.576915419
695	-3.577237829
696	-3.577605743
697	-3.577917608
698	-3.578062641
699	-3.57783103
700	-3.578190025
701	-3.578275464
702	-3.57844325
703	-3.578414699
704	-3.578609407
705	-3.578727884
706	-3.578971528
707	-3.579140188
708	-3.57913899
709	-3.578523749
710	-3.578584589
711	-3.578798313
712	-3.578972432
713	-3.579269152
714	-3.579321013
715	-3.579696119
716	-3.579940091
717	-3.580163745
718	-3.580084576
719	-3.580123829
720	-3.579756618
721	-3.580123964
722	-3.579599743
723	-3.579716728
724	-3.579943773
725	-3.58011724
726	-3.580440757
727	-3.580622073
728	-3.580925067
729	-3.581244176
730	-3.581364542
731	-3.581569777
732	-3.581658124
733	-3.581673864
734	-3.581915456
735	-3.582272833
736	-3.582491595
737	-3.58272373
738	-3.582868086
739	-3.583529197
740	-3.58371484
741	-3.583838661
742	-3.584148506
743	-3.584260336
744	-3.584693076
745	-3.584761601
746	-3.58500937
747	-3.585195765
748	-3.585439805
749	-3.585698671
750	-3.585976854
751	-3.586178079
752	-3.586375833
753	-3.586541338
754	-3.586519193
755	-3.586530806
756	-3.586541124
757	-3.586714524
758	-3.586772716
759	-3.586923871
760	-3.586578407
761	-3.586805552
762	-3.587007443
763	-3.587118456
764	-3.587431836
765	-3.587498381
766	-3.587377382
767	-3.587469619
768	-3.588011211
769	-3.588120219
770	-3.588276632
771	-3.588416074
772	-3.588595686
773	-3.588705109
774	-3.58888034
775	-3.589173697
776	-3.589579387
777	-3.589791119
778	-3.589917722
779	-3.590291508
780	-3.590025763
781	-3.590289654
782	-3.590595926
783	-3.590651547
784	-3.591094751
785	-3.591185714
786	-3.590748179
787	-3.591269922
788	-3.591531596
789	-3.591718404
790	-3.591866552
791	-3.592057064
792	-3.59247084
793	-3.592966017
794	-3.593419798
795	-3.593515085
796	-3.593435826
797	-3.593754724
798	-3.593850625
799	-3.594006822
800	-3.594155583
801	-3.594845551
802	-3.59489593
803	-3.595231415
804	-3.595271775
805	-3.595521168
806	-3.595064038
807	-3.595399373
808	-3.59562251
809	-3.595724805
810	-3.595806914
811	-3.595929993
812	-3.596134016
813	-3.596207558
814	-3.596270506
815	-3.596487743
816	-3.596528526
817	-3.596827198
818	-3.597014073
819	-3.597251372
820	-3.597254224
821	-3.597459444
822	-3.597089387
823	-3.597288606
824	-3.597284538
825	-3.597647462
826	-3.598018748
827	-3.598255892
828	-3.598234536
829	-3.598167454
830	-3.598286655
831	-3.598408319
832	-3.59845669
833	-3.598649346
834	-3.598665316
835	-3.598758489
836	-3.598761588
837	-3.59868399
838	-3.598942738
839	-3.599018767
840	-3.598707084
841	-3.598898177
842	-3.599423267
843	-3.599679908
844	-3.599959896
845	-3.600193419
846	-3.600709717
847	-3.601028166
848	-3.601867227
849	-3.60197176
850	-3.60241263
851	-3.602670846
852	-3.602846859
